,ITEM_CODE,DIAMETER1,DIAMETER2,THICKNESS,WIDTH,SHORT_NAME
688,|0101031200|0.00|0.00|0.000|157.000,0.0,0.0,0.0,157.0,JFE-CA590
690,|0101031200|0.00|0.00|0.000|636.000,0.0,0.0,0.0,636.0,JFE-CA590
692,|0101031200|0.00|0.00|0.000|68.000,0.0,0.0,0.0,68.0,JFE-CA590
694,|0101031200|0.00|0.00|0.000|925.000,0.0,0.0,0.0,925.0,JFE-CA590
696,|0101031200|0.00|0.00|0.000|935.000,0.0,0.0,0.0,935.0,JFE-CA590
698,|0101031200|0.00|0.00|0.000|945.000,0.0,0.0,0.0,945.0,JFE-CA590
700,|0101031200|0.00|0.00|0.000|950.000,0.0,0.0,0.0,950.0,JFE-CA590
702,|0101031200|0.00|0.00|0.000|960.000,0.0,0.0,0.0,960.0,JFE-CA590
704,|0101051500|0.00|0.00|0.000|100.000,0.0,0.0,0.0,100.0,MP1 Z27
706,"|0101100900|0.00|0.00|0.000|1,040.000",0.0,0.0,0.0,1040.0,SUH409-2D
708,"|0101100900|0.00|0.00|0.000|1,050.000",0.0,0.0,0.0,1050.0,SUH409-2D
710,"|0101100900|0.00|0.00|0.000|1,055.000",0.0,0.0,0.0,1055.0,SUH409-2D
712,|0101100900|0.00|0.00|0.000|100.000,0.0,0.0,0.0,100.0,SUH409-2D
714,|0101100900|0.00|0.00|0.000|100.500,0.0,0.0,0.0,100.5,SUH409-2D
716,|0101100900|0.00|0.00|0.000|110.500,0.0,0.0,0.0,110.5,SUH409-2D
718,|0101100900|0.00|0.00|0.000|119.000,0.0,0.0,0.0,119.0,SUH409-2D
720,|0101100900|0.00|0.00|0.000|119.500,0.0,0.0,0.0,119.5,SUH409-2D
722,|0101100900|0.00|0.00|0.000|68.500,0.0,0.0,0.0,68.5,SUH409-2D
724,|0101100900|0.00|0.00|0.000|69.500,0.0,0.0,0.0,69.5,SUH409-2D
726,|0101100900|0.00|0.00|0.000|70.000,0.0,0.0,0.0,70.0,SUH409-2D
728,|0101100900|0.00|0.00|0.000|70.500,0.0,0.0,0.0,70.5,SUH409-2D
730,|0101100900|0.00|0.00|0.000|78.500,0.0,0.0,0.0,78.5,SUH409-2D
732,|0101100900|0.00|0.00|0.000|79.000,0.0,0.0,0.0,79.0,SUH409-2D
734,|0101100900|0.00|0.00|0.000|79.500,0.0,0.0,0.0,79.5,SUH409-2D
736,|0101100900|0.00|0.00|0.000|80.000,0.0,0.0,0.0,80.0,SUH409-2D
738,|0101100900|0.00|0.00|0.000|80.500,0.0,0.0,0.0,80.5,SUH409-2D
740,|0101100900|0.00|0.00|0.000|88.500,0.0,0.0,0.0,88.5,SUH409-2D
742,|0101100900|0.00|0.00|0.000|89.000,0.0,0.0,0.0,89.0,SUH409-2D
744,|0101100900|0.00|0.00|0.000|89.500,0.0,0.0,0.0,89.5,SUH409-2D
746,|0101100900|0.00|0.00|0.000|90.000,0.0,0.0,0.0,90.0,SUH409-2D
